ID-type,Right-Ascension,Declination,Blue_base_1,Blue_base_2,Red_base_1,Red_base_2,blue-band-flux_1,blue-band-flux_2,blue-band-flux_3,blue-band-flux_4,blue-band-flux_5,blue-band-flux_6,blue-band-flux_7,blue-band-flux_8,blue-band-flux_9,blue-band-flux_10,blue-band-flux_11,blue-band-flux_12,blue-band-flux_13,blue-band-flux_14,blue-band-flux_15,blue-band-flux_16,blue-band-flux_17,blue-band-flux_18,blue-band-flux_19,blue-band-flux_20,blue-band-flux_21,blue-band-flux_22,blue-band-flux_23,blue-band-flux_24,blue-band-flux_25,blue-band-flux_26,blue-band-flux_27,blue-band-flux_28,blue-band-flux_29,blue-band-flux_30,blue-band-flux_31,blue-band-flux_32,blue-band-flux_33,blue-band-flux_34,blue-band-flux_35,blue-band-flux_36,blue-band-flux_37,blue-band-flux_38,blue-band-flux_39,blue-band-flux_40,blue-band-flux_41,blue-band-flux_42,blue-band-flux_43,blue-band-flux_44,red-band-flux_1,red-band-flux_2,red-band-flux_3,red-band-flux_4,red-band-flux_5,red-band-flux_6,red-band-flux_7,red-band-flux_8,red-band-flux_9,red-band-flux_10,red-band-flux_11,red-band-flux_12,red-band-flux_13,red-band-flux_14,red-band-flux_15,red-band-flux_16,red-band-flux_17,red-band-flux_18,red-band-flux_19,red-band-flux_20,red-band-flux_21,red-band-flux_22,red-band-flux_23,red-band-flux_24,red-band-flux_25,red-band-flux_26,red-band-flux_27,red-band-flux_28,red-band-flux_29,red-band-flux_30,red-band-flux_31,red-band-flux_32,red-band-flux_33,red-band-flux_34,red-band-flux_35,red-band-flux_36,red-band-flux_37,red-band-flux_38,red-band-flux_39,red-band-flux_40,red-band-flux_41,red-band-flux_42,red-band-flux_43,red-band-flux_44,red-band-flux_45,red-band-flux_46,red-band-flux_47,red-band-flux_48,red-band-flux_49
4,21.404227486217597,42.63597291973092,1089,1922,74,407,6000.227537419556,11703.430878750587,10945.47938647991,9559.084495437975,11787.330678940803,16316.154619249217,12641.127435509261,15364.83584569752,16431.188,10503.689260303736,13773.526485848455,10547.85578890811,11742.010551242764,11305.72921775721,9079.738983219504,7887.618991458472,13311.046,7730.050499374339,8570.182598826312,9970.366865441081,8413.450676567205,7843.713251751133,8146.059972655548,9129.78336788346,9119.474752371276,8047.029350614392,7684.3526747505975,5346.792799264167,4955.679706890232,5752.800509552121,5231.6032640895455,3418.099883519928,4820.853270167204,4793.78118564568,5416.285618771068,3252.3407978133937,4058.1009957936453,4358.059669828783,3565.343526195591,3313.610610568959,3442.6158575060854,2579.306761118407,2308.5031977409953,2562.633059491356,5578.384034516685,6322.892365353616,6712.681762176297,5978.271294946948,5514.388516669793,4086.510928437887,3510.0632779463313,4083.058272934561,2054.336532273954,2839.844321273681,2044.1592888212315,2315.8880647898254,1740.431,1732.2100784491818,1706.8188811107307,1795.6861517517807,1216.6349,1168.3356,1146.4545,2194.8612156199342,1010.2028,2758.4418337639827,1998.2053847397424,845.1444,714.4452,1061.072093900284,1614.4225206060673,536.61346,1702.129705200126,1589.9343218532429,1031.4953372091563,835.9807207599878,890.8122875243779,513.7328,1612.3213884621784,2046.5007819860348,2046.6157048157045,946.7595069640257,1385.252020150839,784.2263176925509,2265.375125242019,182.58057,963.7736067636905,524.3144912041192,793.9473128255856,928.596248861799,735.086135757535,789.6248280867693,134.72482
2,20.312911863074156,-3.8924941885922335,1337,1192,131,576,19732.56670453074,12770.156228284824,20347.276548116977,14412.19763405778,11278.552848911795,16305.011532476066,11136.120096807183,10493.254057813201,11621.307287251924,10021.810844446509,10373.006638797571,7219.362277775469,11870.197616219572,14647.55045676611,9926.373678909882,4019.7949143464457,9084.691373864964,7247.80441446726,6850.254269283253,7167.175385754661,6306.728809002926,6350.691032008568,6050.304590299169,8602.826590889776,7874.740356879762,6595.786652545819,5518.140474527482,6179.240026527695,5378.570198440059,5150.484731064353,4925.206936185128,4336.776893055902,5227.503073451985,4774.622905220193,4670.428172032575,3975.5544950874882,4092.5879510649083,5038.444182319814,3561.1604894459997,4581.567299770209,3440.9812778324917,3501.40023989351,3324.8728768913497,4334.265422787236,7716.338665816589,6298.568269158628,6652.781994602889,5222.40886764313,5353.329112239154,4849.621732547551,3652.9898389823757,4695.808782183795,2724.270566496962,3185.717275241277,3078.8606126447303,3388.3092407193562,2295.6115623900146,2353.2781379957864,2304.504618049438,2337.3893843038823,1430.2012343724507,1317.2363213940655,1695.9181709118873,1850.233678453921,1010.2028,2497.7454097434074,2017.2725377501824,1011.7591162591948,1345.03651629113,1790.8916718214316,2139.4956906750026,1557.6303000556313,1668.1065344120282,1757.1327027606776,812.4123297156698,1415.32075700017,1358.820209031721,1260.13253174057,1070.3260505563953,1576.3327081690054,1411.1167779552072,666.0479274931797,970.0933021355887,928.8842316998538,1174.9003108434563,573.6183255182859,980.2440699752561,1189.1440141186695,975.1132707020002,874.5402474481929,425.3748184583391,977.7467210168662,410.8019081952986
0,23.941,-43.020820069637175,1000,1027,470,282,13045.957331874326,11665.070267992844,15676.27405856901,12856.24104860559,14177.387743114043,14319.47143903565,11546.291007419926,10885.896741983337,11355.133714725946,8362.335749469203,8918.411597551956,7829.175719007871,10016.53783164043,10090.125167880784,3570.669364991426,7733.7958920510355,9763.062297710743,8185.465632501337,8647.323127721327,7678.202794013706,7399.322502185364,6843.588820316925,6471.275005322939,7531.298686796475,8330.414040438427,6418.309650752101,6540.83610619501,5647.482375316074,5999.883622033964,6084.429834831672,5650.412609769098,5757.599295893879,5647.516395264557,5215.440792661652,6334.530787965822,4359.2699216054725,5836.9816463035,4603.635849158729,4776.95410574389,5203.1631268926085,4539.540405305917,3324.2378947847606,3365.786192722312,3699.844898420984,6671.452968209716,6391.4529401183845,6592.018865807615,5802.536475479839,6328.331945762659,4877.502017858447,4742.1822791850545,5279.719372419795,2541.7401413900125,3344.3853820852,3248.509322292847,5036.29349414739,2447.6587897239224,2509.115042032718,5024.979401475083,2581.9301091293987,2083.89422247909,1559.76581809118,2450.6944879508756,2487.857146087511,1010.2028,4175.659181907151,2583.904938215254,1191.0161600752613,1837.6077234067827,1889.2282476037667,2409.0301045838205,1059.1348959013533,2215.501453835077,2165.1272795920063,1872.1701425452634,1749.1181924358216,1339.9998771454486,967.8585502035535,1959.1955233230701,1935.2666063512129,2087.57474931528,1492.3706475328925,1485.654671592474,1429.6659034888144,2162.5037500098247,1090.8402948930866,1286.778062166202,1369.1392628164865,1374.77023303541,1220.0412314107875,1048.0361503772206,1732.012847941282,600.5753995510835
4,17.484330386018872,-49.218348670339616,413,606,649,302,12481.363729718998,13136.4648699807,13626.340124814742,16851.799958753585,13843.660014073901,12317.634903821057,11638.675408069794,10547.354291090458,11958.74249280473,8539.95543171147,11303.582565122459,8832.088708564599,9619.693713236878,10677.304859383074,9503.048324304731,9231.152312974784,9387.283430491287,7396.407348565053,8966.794789433112,8409.748541687743,8381.297107532695,6827.32996700512,7307.857665786592,7688.646536963338,7753.144043499343,7167.5981587575625,6505.467935771812,5680.792735185434,6051.5636841517035,5559.096209156539,4506.288599683031,5073.8053559724885,5005.777024743755,5084.790564719958,5147.320217010784,4026.9086730266117,4976.357062636816,5108.427199720845,4948.02433043602,5250.332416851837,3980.3761386934984,3020.9341117199506,3458.3509244192046,3862.47258723072,7076.291652911282,6518.569618485003,5403.071270566479,4047.5299145449367,5460.430311590588,4868.459302930808,4567.4468544995825,5583.40835772586,3267.933641993721,3756.4700141460316,2928.8191378839288,2415.7567311782173,1740.431,2450.7293909728387,2495.4767547018523,2064.8095621400835,1595.6181619275662,1643.2270857699,1441.9800582247212,2593.408492790575,1010.2028,2645.2401902805077,2584.6524279580262,845.1444,1158.7469350872495,1121.7289152850503,1633.1459855659857,672.2367284025263,1172.1834595106777,1785.0843159771018,1299.4799301635512,1268.0898560282692,993.7597875853662,719.4655608150254,1559.541972656306,2005.4557824439921,1641.4671966414808,1209.684113213268,1342.646475845328,1033.6321011696464,1308.1290081093725,561.8341747924056,1003.7077883831487,661.9524212595911,777.9794117258552,600.1675473557174,874.4993039715224,1196.8542401242312,134.72482
2,22.48123752825643,66.37916909478184,277,305,15,91,6092.2997507196305,7784.1069218166895,15022.909673837921,10651.16440165158,10492.047090161152,10566.72438475787,8260.175240717846,10732.682073515627,12315.169469968048,9201.877189355315,11787.659342034302,10428.21299638331,11780.350746552524,12680.6702730194,10084.716985677978,8288.202421235947,12583.534997175562,9433.789125112706,9890.254850230634,9882.412094530186,10121.986148169388,8086.260012852383,8742.581454388745,8451.367911252535,9313.410961792195,8111.970775674732,6838.588136780848,6430.326315498687,6386.838408069214,6623.762718366434,5318.458000095738,5491.780719414322,5339.906707668265,5794.477533472493,5956.115703126391,3732.934804382725,4326.519656011805,4185.497340487135,3558.839254116673,3576.052713328446,3618.4078813776696,3152.275425578843,2878.9804247600528,3235.9218396229517,7465.380640630597,7290.590355079179,6590.510969602429,6561.612859608382,6196.350255921228,5647.874951082864,3548.1465089547096,3854.6583602828046,2792.9103076157708,3724.373524570831,2825.7705777279807,2912.557447932968,1740.431,2238.3468380131944,2402.311503453955,2636.309134860823,1641.3311885233875,1668.7979833036402,1390.8303751485087,2598.9267994032475,1010.2028,2890.8986774598516,2755.0149507420133,1311.9661602070837,1732.5823513759244,2034.0824581634913,2162.4741053968796,1096.6468151223003,1693.47830675564,1979.0308450380776,1977.576062678238,1355.8939254664263,1016.4094337362503,650.0842882068566,1673.8168509618822,2278.3748990482154,2444.113025982153,1550.8326122787644,1542.6650641771107,1641.416923778684,2141.3348047461714,978.1444703626227,1306.4210838677147,1057.3680627226709,1151.210792559262,869.9011180232872,634.8714023459387,1205.8507561959614,573.6539372921357
4,23.26130388210977,9.528602494106622,174,372,31,200,23018.100455777792,23429.1627767388,22844.78,21262.006,20173.049,18706.33,14505.452576559368,17742.465,16431.188,11230.905806056831,11475.321295870104,9476.440093172805,10040.920832304666,12515.730972323077,8491.643644522741,7866.317283931452,10974.332494078822,7751.661928137811,8507.941561487303,7525.326848149894,6687.432695223364,5946.302879410059,5771.661572989721,7351.496491159686,7791.865609797135,6453.4523573464685,6159.19973000154,3358.420408092589,4646.1537865621885,4857.035583168165,3614.6233290800146,4110.018315673615,4066.8635940738654,5018.389882883378,4937.551515850953,2895.896,3703.2267243200977,3962.9730836791446,3107.543503872999,3234.857893618589,3501.686882012913,2589.80290123109,2210.316120679946,2711.173077459344,5404.444167169141,5125.551725028927,4302.46773011617,3947.4732764702894,4808.407599920073,4082.5763218429424,2916.2444523747586,4170.845071122024,1973.1309,2721.5102461152005,1713.0731,1821.604587930155,1740.431,1575.029,1415.7058,1717.2638233981163,1216.6349,1168.3356,1146.4545,1846.8506054671002,1010.2028,1718.1254785927176,1520.072391835172,845.1444,714.4452,610.60205,1054.687013369426,536.61346,995.6173370345042,1486.6976569074345,735.1716710991487,196.30919,479.37167,513.7328,1040.6769845348635,1832.221301007447,1410.8319717576503,283.2952067660891,975.3226875777796,728.8945336938589,1303.767010652397,182.58057,524.8891673964104,-15.282752,704.6793592434365,495.8228114139119,207.77437,548.4903160614905,134.72482
4,17.192323635473894,-27.71988894736266,597,587,15,9,13350.055116690139,7379.244921943849,8145.726205056076,9070.045467962524,12030.591048513872,18706.33,9029.672194169825,11343.871894479102,12940.39261177141,12237.233328915889,14781.407,12029.919068945399,13250.584993198303,15095.873,9733.784156006252,8194.001579346626,13311.046,8196.372175644668,10624.833985025167,9374.505566884136,6635.596086915386,7387.636353061077,6543.180732966841,7118.509063793617,8257.259019294323,6465.796847709826,6651.79149600958,5616.050275528466,5690.062905835729,5534.221770082224,4976.570796173836,4597.248552360796,4423.696521813892,4690.231679298546,5380.51516393312,2895.896,3955.6754737537713,4192.236137047896,3716.612128029446,4104.47597586267,3416.92216680163,3021.326275815538,2365.078680967593,2842.5724406810864,7344.265732125778,6972.109433273099,5560.538399078112,3586.9500207810397,5601.876351526566,4609.818291518804,3383.483768485644,4296.1857702149355,2216.807451636869,2955.5187470471687,2397.5739965848056,1927.3102927939174,1740.431,1575.029,1913.780105564178,1984.4253772419518,1216.6349,1168.3356,1146.4545,2088.3096501746586,1010.2028,2267.7419985626434,1922.8825426074513,845.1444,768.4717294288794,870.2296588202224,1631.170877825817,536.61346,1326.4931559543609,2005.3104456977894,967.9662720737726,295.4911939172389,563.733783275686,513.7328,1414.9225082630726,2399.6927117474706,1915.4175786058563,953.9705892638844,1114.2060704365972,1222.9429954461775,2053.282617136773,182.58057,697.2926987571875,716.1255702845868,966.1695644563615,472.77443753982783,660.0618804845445,1099.9854304082803,134.72482
0,21.1353518890389,-7.24102698090543,1739,580,926,1279,11081.245524537386,8026.88938399518,12862.657017841571,14073.920205096778,12564.234174345856,10946.63578885275,10457.718799478605,8662.64034789693,11119.078665669247,10331.84187847432,10588.91658069447,10454.695451545173,9619.855770804497,10304.97382329782,9608.197073837946,9282.205589052803,9074.848008252535,9500.976311712597,8108.655445210403,7889.59492724409,10167.87500878112,4085.9446263363616,7449.451468372694,8686.584052212513,8585.54903331349,8020.699619338226,6475.2471716171485,6371.920353298632,6264.9561361832475,6062.619115730352,5301.540351303119,5793.993298336478,5032.774057935787,5340.59033273083,6171.01753162418,4176.209820840138,5089.173851720113,4840.201462368237,5661.337945774883,5393.792419048841,5026.087457896182,3693.3716959084627,3279.9436826632,3841.5624895663077,8463.913121002395,7396.2435112225,6414.1650525427995,5936.166998525811,5505.00900901934,4794.429755661098,4430.642295445983,5469.869745031083,3091.5860078291603,3451.881725662478,3367.7193620680932,2987.1642732302257,1740.431,2641.252117417258,2530.6534654582124,2637.325512729757,1652.585532017311,2029.2124181177255,1488.4214118509985,2175.4220576456896,1010.2028,2401.654287995942,2518.8429819430066,1386.3940871423513,1284.814358888524,1292.137002607743,2644.6132109851987,836.325394228763,1451.5556422308393,1153.2940499247243,1395.915032040768,1102.6881394257962,1331.3074006012441,878.2891995667859,1657.35290229694,2012.201619416695,1905.0904591640824,1741.3227967578075,1025.7892934543386,1590.4204070980636,1639.7289151396062,1644.9568888051426,879.0525796586786,1031.390348369564,956.7854370937138,777.1254341064896,795.6961043868472,1653.9796126383787,134.72482
3,20.47628217849015,37.7050612671554,182,408,295,298,29191.45226965344,16929.125134021728,22844.78,16188.56687486254,15116.690389855181,18324.455807556682,14002.823405131701,15588.27607819355,13675.021864336875,8131.319584868759,10181.638108459147,8861.97792967098,9167.709072628571,10775.960333036295,7501.351045696459,7088.289560265631,10974.332494078822,7556.415882129325,9753.223972518495,8263.786292456924,8609.450741243165,7561.5069627860785,7959.36280227282,9636.442,8825.838658609237,7553.945057388297,7423.847960182891,5519.47534142793,5316.277221068429,6693.129886031101,4748.243635447738,4111.645662277649,5437.726701460182,5507.412848940967,5361.945707809227,2895.896,3739.253259758722,4185.403808759747,3737.0364317871677,3761.373764457074,3464.162906184218,1937.3432255966359,2752.0099519641853,2654.892365481862,7038.2972185572835,6544.824213843397,5037.657034290439,6110.003782810328,6469.90369312927,4206.362880072204,3363.909762520462,4212.2020861614255,2049.3622633937766,2589.9555198197863,1946.0028369167094,1735.5968,1740.431,1575.029,1777.2605537277032,1987.6347130552417,1216.6349,1168.3356,1146.4545,2062.7572108919767,1010.2028,2245.426078917301,2118.9666574742214,845.1444,804.8418740823241,610.60205,1219.1262079142139,536.61346,898.8318341752695,1824.990687132749,486.14215917781985,196.30919,479.37167,513.7328,1864.8685531441347,2046.4938322405728,1129.3989656562821,301.5103870478166,1291.6333701734645,306.999,1363.6643553620306,182.58057,1256.209413448828,428.59895642933236,718.8195351879473,546.3336335140951,1005.2542246020887,704.9981732612424,134.72482
0,22.811161820982576,-56.37182392837033,1176,1198,923,195,7487.771575840638,8321.6516830915,8145.235527665699,6586.188264308078,9509.35102454228,11363.591265278867,9276.893877984648,10167.340864028834,10059.99729406361,10098.986487302234,9828.189986826508,8973.767362433373,9976.751122443264,10140.327903942123,9206.976099507208,9833.53182779287,12389.346867480011,7958.885437052769,7965.477232757564,9140.78069771911,6695.731233668453,8717.495049448204,8561.994383024297,9063.195057122475,7583.195820545557,7982.695652397637,6742.468451201017,6684.699176270292,5906.988475975886,5761.7265488328685,5111.525078404886,5187.164985137315,4958.0361825243135,4879.104037512276,5761.169178089211,3810.0139941680422,4774.596141016205,3862.4137796471814,4566.762988108095,3450.0976892364647,3346.895145043833,3779.959992122163,3261.389713264067,3953.8857439224753,7281.242880235752,6478.177047152806,6491.613697261563,6126.371399878114,5481.104232003355,4331.6093301489145,3827.7805601470013,4477.417907609978,3267.025735002279,3582.8723516613563,3098.2687832438132,2648.0007135971355,2232.322128062616,2470.825872760752,2559.3429311308328,2631.7551728984536,2549.6569879294134,2573.5057665545146,6103.8092022802075,2833.2791426912518,2628.8345094592423,2961.612164694636,2278.8194794095693,1926.1777958148207,1828.514128112564,2665.3234084960104,3064.9771972578073,1973.17400471372,3403.839776483388,2535.294817139887,2083.6636927859035,2053.626566657006,2315.3228397730823,1829.5177293139795,1708.5958095489773,2197.6186596251146,8514.641,1503.2314714963366,1847.6024760666285,1741.183652775488,4333.582061569358,1779.013842906539,1398.676086251919,1643.8006120018429,1540.8638978396384,2937.314347983424,1715.8245539878578,4619.600334701856,583.7114470335845
3,23.941,61.918179827235974,257,347,15,121,12555.516386781137,23401.51264293575,17493.269425653594,15058.880868201266,14706.713005465284,11321.892890862146,10924.349527144455,13094.081479518694,16431.188,9526.472121285891,11177.674592577856,9238.03398144258,9148.50918224057,11214.343414402114,8230.057253435274,7721.377499204118,10146.267739273775,7803.8791116740595,8361.818156157677,10510.152179433137,9621.21912783634,6797.527095843886,8040.174325727207,9038.46455087734,8359.180614789,8455.590103235925,6523.4964987182775,6460.479537673233,5748.700950557705,5810.092702064391,3590.011720143275,4863.711683490216,4744.546788803386,5172.754265347358,5283.344762721068,3399.54660531022,4901.169739049841,4285.173199927232,3444.3447111032947,3594.8027711830327,3718.0498625612154,4013.060594882101,2711.0612930847274,2933.2179766667673,6455.277553837652,7768.504467697101,6210.560186775261,5932.108705043515,5370.300276146464,4739.014263531554,3480.9393114137783,4244.155322991099,2648.94752018868,3208.648394247516,2521.417987220513,2577.8757903072724,1839.9812233681494,1791.6036884667574,2124.992858846032,2454.4325204644956,1389.0502399964066,1442.243692372624,1146.4545,2317.278800284637,1010.2028,2394.2962179704236,1537.08759127901,845.1444,1159.4228650694959,1358.1441978167527,1845.1145831706917,1183.727303304857,1794.4214620498967,2046.9121863784812,1302.7736427921056,1052.6204661994275,979.7448037452757,1054.7610128848214,1186.3808259013313,2047.4077977022744,2224.9567793824776,1214.403356246944,1080.610571923419,1442.1710692344986,1700.8049814968554,435.8169960665947,933.4420414770436,788.5836318360931,1221.7952166057557,731.3362976981863,671.5820183343959,1217.9181640425734,140.22943582145297
4,20.68160829933324,22.742138847894104,421,348,205,208,12485.104311969457,15279.509356331959,17219.192730806462,13093.580267196474,13928.246788027274,15171.837452275067,13118.371389720876,11754.63360615551,12054.924956692947,9436.57149477681,10663.296428288228,8740.940359857575,9341.34852738702,9859.154168520121,8461.735675820737,7550.279115572846,9572.37275470155,7872.846195539224,8389.433050876747,7696.926237320128,7149.659027014088,6958.803127863334,6810.184058663593,7449.472530897261,7807.466318703497,6042.482068508286,5716.339987428187,5809.503798135118,5923.773236836762,5831.38465293254,5330.534448198813,5137.306718724897,5417.69829031806,5116.850480906,6010.29849772644,4355.447093899173,4791.536931669631,4750.938310062287,4870.433402308738,5678.472210898864,4257.764910231832,3272.2431915274237,3897.3174403601024,3527.8148519813562,6413.097095128967,6563.394524808416,4757.796075181555,5593.882181474455,6038.114503159733,5175.4922246071255,4548.215023003443,5748.425000221573,3059.4086622833083,3967.06035867889,3782.4616925016585,3070.7787225135503,1964.7740456723532,2307.553600504645,2698.2485373454974,2739.343692059068,1864.367324748043,1736.9619622439864,1977.5745934000722,2391.153731119558,1011.3228569231169,2581.466388980503,2713.4099726784443,1244.4557223091692,1621.667034965737,1245.7000284970884,1805.1323404682848,927.7239595313658,1641.6164877284489,2124.4479597314935,1192.6450531117227,865.5508466361233,967.9699069643077,555.5534109870665,1491.792634577391,2328.6271776808444,1911.3520762567475,1048.141214383026,1345.8391544547696,1107.7250974692395,1815.5874628337922,662.6428941031479,1252.0125545461858,1105.9104388213282,1071.951079087659,1143.5089129274263,1165.0627732249768,1156.9650169268268,351.8345611003078
0,17.71175852080116,-69.12197537154593,1267,1160,242,290,8862.413458446892,12405.49250679489,15063.143016256921,13498.408615551709,13356.764226826794,17191.171081671382,11669.146585093222,11520.874481401042,12116.450064368653,8101.360387287217,10327.354666788298,7891.875904354645,8331.02135634219,9228.055679992654,7866.583096773191,8110.414545891936,9946.684300702975,7705.124716864153,7875.625653941173,7830.435930791734,7095.885227943521,6774.364064198383,6505.230423705916,7334.402493773476,8369.44475510708,7277.8601850750365,6416.819584187874,6211.15351007853,5976.108354526417,6169.289071993229,5417.60805722692,5149.67224841414,5188.777793863004,5505.935431722954,6039.35805887922,4087.221290173199,4468.307236894,4741.615656502008,4532.926960904326,4737.84991651444,3991.58608978834,4006.0073213345286,3113.4034811398965,3505.1577493633326,6298.959376690683,6169.136797051116,6348.940452227361,5894.624274842109,5953.025029020619,5189.565392366576,4840.700051464769,4758.402107728447,3042.3074049457173,3831.5336269792965,3680.266976892384,3558.3062001364606,2383.4733826140427,2423.390749254294,2563.2129571143705,2605.61470116944,2003.3596053730594,1355.492040601254,1594.9253326622375,2173.6720179869567,1010.2028,2351.9389462617264,2070.225837174162,845.1444,1467.6855518430732,1438.0704505469992,1452.8237087892203,1639.3437116055331,2052.9966287640873,2006.0894481793507,685.3255058189576,1434.2657981255793,1065.2994631848142,1298.3862098119591,1954.1246836012408,2187.3215027213846,2134.2924098569624,1289.1908095727658,1429.2152941782588,932.985278756396,1496.5342004975905,759.5659540461984,1417.1376130782849,1024.6159392967247,1231.3682662772321,1062.1248675738375,1139.5842234952113,1442.7464720630567,664.3776791051242
4,19.64309737813147,23.173590387066675,1109,1149,283,331,10196.519411775394,15611.89422100798,15580.619186793216,8412.532678871827,13458.381472284724,10835.335199811707,7699.997694849266,11783.611240639357,11855.744776984073,9026.480538664964,9664.138378594827,9787.668938695148,13135.25061295115,13914.484991227848,11328.173654424809,9550.338386311949,13311.046,7574.758134871458,10523.093285423742,11216.212371088293,9814.79601981944,8373.66342813761,7478.804372975186,8832.74412529372,9122.927345803953,8146.398492436357,6509.029681319319,5660.005524612727,5425.054789090322,5379.57827172387,4897.420717260565,4783.661319198005,4571.818861631092,4937.568050770643,6295.3395697563765,3897.467648038658,4855.693357901708,4624.961282401848,4521.225186786094,4346.233157165947,4277.168987388761,4169.850227819099,3437.532023390497,3630.8428778111993,7979.444622585566,7287.690704305209,6359.932707829246,5607.162469178009,5927.496286024742,5235.111909657467,4055.556657418895,4933.051776435121,3043.7533488582285,4044.618889366327,2634.018681543993,2853.2057363622625,1740.431,2030.9258790302354,2466.398388697115,2636.0763944439136,1308.55374455539,1606.635589860408,1146.4545,2426.4945770621052,1010.2028,2956.3786533049447,1893.733835273085,858.7964707527101,1621.0436718279407,2583.6472832366157,1763.1906100398446,1064.0701166202125,1947.1424405302591,2106.8282242244186,1417.095863291543,784.4096907588132,918.1473773814475,1000.1288449798053,1722.265909598969,2416.0532997663163,1830.7009591437559,1182.688274917281,1673.0836270026932,1329.5023825791563,2057.338498958067,401.17119507892835,897.0373456900821,933.692639509763,1089.1067396358544,675.4370424004192,333.3290227361805,1245.2373336999576,411.94988624961525
4,23.941,-17.446829115528523,218,167,15,257,10330.204388670058,11216.76604361414,13851.869197880751,14020.513108161238,9945.03860610513,10608.113418741592,10130.107622676098,9845.44355403144,11206.345059932204,5271.333860931224,10073.37238048984,8896.980562827961,9851.21823234035,9705.47053584394,8960.431844118399,9178.98082488047,13311.046,9087.78125740531,11182.021001507224,8093.852895987073,8312.468865367178,8647.612419407866,9483.943545680415,9233.1703055417,8920.679755838897,8667.9675127621,7616.102421717297,6248.669030531327,6424.51660441983,6987.818580136288,5125.170959182368,5977.924082476175,5573.658144124535,5661.069194187312,6626.456195306664,4495.843487414866,5163.6395295119755,4967.345610333211,4901.001663640214,4846.103939732985,4173.186361412773,2753.1456409465254,3498.400316727403,3811.9444396911017,7349.64948368931,7838.587323919072,6124.9148510660125,6062.489581931724,6347.692054155823,5299.904746199732,4105.222654593587,5148.635796682949,3189.0916839332995,3454.3121332666465,3390.0634620419974,3137.7313723914494,1740.431,2638.380535330073,2925.260961687725,2982.874413621134,1482.085978645081,1479.9911682700342,1696.7041914842282,3451.3961647977458,1010.2028,3664.1424591994237,3409.412180309413,1388.6230316812525,1310.5822062439543,1440.6330169055661,2383.945313112842,1020.9277783145266,1911.2396738662762,2460.6212943724668,1902.5744250814257,1215.8382838373773,1864.373175270712,513.7328,2485.7912094593607,2764.072893789982,2082.019081864429,1759.6214941936962,1499.6002382377692,1195.9074229516266,2288.0375544181134,1453.758750045395,1400.6268497626652,736.3081392915644,972.7867221539146,567.122554156552,1227.2474286323784,973.1501241170174,284.95996870488835
0,17.843294496166727,-48.75600374324706,790,1009,504,702,13054.462791343467,16145.789012210122,17293.804503610372,13271.527997668463,13626.323542690565,15158.466396732141,13942.048315828746,11457.572451342377,12545.996121733235,9248.734112702597,10622.037203595306,8458.428248975548,8843.447652093817,10586.200693531395,8563.470235123012,7999.392268531429,10072.718539605596,7934.030288586522,8346.560799283046,8050.737034725636,8003.114296834745,7057.923834179304,7449.3860853253245,7625.545915559799,8702.748169410093,6992.915220948451,6680.939334621335,6021.8316406650265,6035.191279225291,5981.360158978035,5065.307478106792,5311.707182233377,5370.310686184231,5247.429609385066,5522.796673656182,3711.250293227746,4379.187344306097,5637.310147065068,4590.77256477631,4065.8840497716815,5076.574194230441,3725.845937012453,3484.093231717551,2848.3151774682374,6713.780354562443,6504.695608710227,5619.012089239924,5807.704255550636,5683.728031741669,5163.483197900903,4026.4041894873744,4323.6494231010265,3064.5792099026003,3687.220873027647,2710.7518581710947,2999.952103501331,1785.6502228567988,2284.5218779751312,2339.825079976899,2696.120705921186,1838.0992058180518,1530.2130330941238,1385.814101571144,2460.3875106614846,1010.2028,2312.9678105375924,1791.5120993157732,891.1513913829588,1403.478130032402,1489.6534425169436,1601.8232696135747,651.5572602506445,1654.4466202258036,1876.999946526448,1276.802252874937,880.3013442244035,1095.196866582386,612.2371420726188,1690.1668366098056,1900.506148265718,1674.1310188822397,1230.5538143544024,1082.2609763857638,1275.6363724115095,1787.5789204452353,510.6677894037739,1164.06485196748,909.920252956265,1155.2599121922008,824.7233553578939,666.1866276494295,1173.9599840999908,495.5941489469183
